Trace,Exp,Core_0_IPC,Core_1_IPC,Core_2_IPC,Core_3_IPC,Filter
MP_mix_208,bingo,0,0,0,0,0
MP_mix_208,mlop,0,0,0,0,0
MP_mix_208,pythia,0,0,0,0,0
MP_mix_211,nopref,0,0,0,0,0
MP_mix_211,spp,0,0,0,0,0
MP_mix_211,bingo,0,0,0,0,0
MP_mix_211,mlop,0,0,0,0,0
MP_mix_211,pythia,0,0,0,0,0
MP_mix_212,nopref,0,0,0,0,0
MP_mix_212,spp,0,0,0,0,0
MP_mix_212,bingo,0,0,0,0,0
MP_mix_212,mlop,0,0,0,0,0
MP_mix_212,pythia,0,0,0,0,0
MP_mix_215,nopref,0,0,0,0,0
MP_mix_215,spp,0,0,0,0,0
MP_mix_215,bingo,0,0,0,0,0
MP_mix_215,mlop,0,0,0,0,0
MP_mix_215,pythia,0,0,0,0,0
MP_mix_220,nopref,0,0,0,0,0
MP_mix_220,spp,0,0,0,0,0
MP_mix_220,bingo,0,0,0,0,0
MP_mix_220,mlop,0,0,0,0,0
MP_mix_220,pythia,0,0,0,0,0
MP_mix_221,nopref,0,0,0,0,0
MP_mix_221,spp,0,0,0,0,0
MP_mix_221,bingo,0,0,0,0,0
MP_mix_221,mlop,0,0,0,0,0
MP_mix_221,pythia,0,0,0,0,0
MP_mix_222,nopref,0,0,0,0,0
MP_mix_222,spp,0,0,0,0,0
MP_mix_222,bingo,0,0,0,0,0
MP_mix_222,mlop,0,0,0,0,0
MP_mix_222,pythia,0,0,0,0,0
MP_mix_223,nopref,0,0,0,0,0
MP_mix_223,spp,0,0,0,0,0
MP_mix_223,bingo,0,0,0,0,0
MP_mix_223,mlop,0,0,0,0,0
MP_mix_223,pythia,0,0,0,0,0
MP_mix_224,nopref,0,0,0,0,0
MP_mix_224,spp,0,0,0,0,0
MP_mix_224,bingo,0,0,0,0,0
MP_mix_224,mlop,0,0,0,0,0
MP_mix_224,pythia,0,0,0,0,0
MP_mix_226,nopref,0,0,0,0,0
MP_mix_226,spp,0,0,0,0,0
MP_mix_226,bingo,0,0,0,0,0
MP_mix_226,mlop,0,0,0,0,0
MP_mix_226,pythia,0,0,0,0,0
MP_mix_227,nopref,0,0,0,0,0
MP_mix_227,spp,0,0,0,0,0
MP_mix_227,bingo,0,0,0,0,0
MP_mix_227,mlop,0,0,0,0,0
MP_mix_227,pythia,0,0,0,0,0
MP_mix_228,nopref,0,0,0,0,0
MP_mix_228,spp,0,0,0,0,0
MP_mix_228,bingo,0,0,0,0,0
MP_mix_228,mlop,0,0,0,0,0
MP_mix_228,pythia,0,0,0,0,0
MP_mix_229,nopref,0,0,0,0,0
MP_mix_229,spp,0,0,0,0,0
MP_mix_229,bingo,0,0,0,0,0
MP_mix_229,mlop,0,0,0,0,0
MP_mix_229,pythia,0,0,0,0,0
MP_mix_230,nopref,0,0,0,0,0
MP_mix_230,spp,0,0,0,0,0
MP_mix_230,bingo,0,0,0,0,0
MP_mix_230,mlop,0,0,0,0,0
MP_mix_230,pythia,0,0,0,0,0
MP_mix_231,nopref,0,0,0,0,0
MP_mix_231,spp,0,0,0,0,0
MP_mix_231,bingo,0,0,0,0,0
MP_mix_231,mlop,0,0,0,0,0
MP_mix_231,pythia,0,0,0,0,0
MP_mix_233,nopref,0,0,0,0,0
MP_mix_233,spp,0,0,0,0,0
MP_mix_233,bingo,0,0,0,0,0
MP_mix_233,mlop,0,0,0,0,0
MP_mix_233,pythia,0,0,0,0,0
MP_mix_235,nopref,0,0,0,0,0
MP_mix_235,spp,0,0,0,0,0
MP_mix_235,bingo,0,0,0,0,0
MP_mix_235,mlop,0,0,0,0,0
MP_mix_235,pythia,0,0,0,0,0
MP_mix_238,nopref,0,0,0,0,0
MP_mix_238,spp,0,0,0,0,0
MP_mix_238,bingo,0,0,0,0,0
MP_mix_238,mlop,0,0,0,0,0
MP_mix_238,pythia,0,0,0,0,0
MP_mix_240,nopref,0,0,0,0,0
MP_mix_240,spp,0,0,0,0,0
MP_mix_240,bingo,0,0,0,0,0
MP_mix_240,mlop,0,0,0,0,0
MP_mix_240,pythia,0,0,0,0,0
MP_mix_241,nopref,0,0,0,0,0
MP_mix_241,spp,0,0,0,0,0
MP_mix_241,bingo,0,0,0,0,0
MP_mix_241,mlop,0,0,0,0,0
MP_mix_241,pythia,0,0,0,0,0
MP_mix_244,nopref,0,0,0,0,0
MP_mix_244,spp,0,0,0,0,0
MP_mix_244,bingo,0,0,0,0,0
MP_mix_244,mlop,0,0,0,0,0
MP_mix_244,pythia,0,0,0,0,0
MP_mix_246,nopref,0,0,0,0,0
MP_mix_246,spp,0,0,0,0,0
MP_mix_246,bingo,0,0,0,0,0
MP_mix_246,mlop,0,0,0,0,0
MP_mix_246,pythia,0,0,0,0,0
MP_mix_247,nopref,0,0,0,0,0
MP_mix_247,spp,0,0,0,0,0
MP_mix_247,bingo,0,0,0,0,0
MP_mix_247,mlop,0,0,0,0,0
MP_mix_247,pythia,0,0,0,0,0
MP_mix_253,nopref,0,0,0,0,0
MP_mix_253,spp,0,0,0,0,0
MP_mix_253,bingo,0,0,0,0,0
MP_mix_253,mlop,0,0,0,0,0
MP_mix_253,pythia,0,0,0,0,0
MP_mix_255,nopref,0,0,0,0,0
MP_mix_255,spp,0,0,0,0,0
MP_mix_255,bingo,0,0,0,0,0
MP_mix_255,mlop,0,0,0,0,0
MP_mix_255,pythia,0,0,0,0,0
MP_mix_258,nopref,0,0,0,0,0
MP_mix_258,spp,0,0,0,0,0
MP_mix_258,bingo,0,0,0,0,0
MP_mix_258,mlop,0,0,0,0,0
MP_mix_258,pythia,0,0,0,0,0
MP_mix_260,nopref,0,0,0,0,0
MP_mix_260,spp,0,0,0,0,0
MP_mix_260,bingo,0,0,0,0,0
MP_mix_260,mlop,0,0,0,0,0
MP_mix_260,pythia,0,0,0,0,0
MP_mix_262,nopref,0,0,0,0,0
MP_mix_262,spp,0,0,0,0,0
MP_mix_262,bingo,0,0,0,0,0
MP_mix_262,mlop,0,0,0,0,0
MP_mix_262,pythia,0,0,0,0,0
MP_mix_263,nopref,0,0,0,0,0
MP_mix_263,spp,0,0,0,0,0
MP_mix_263,bingo,0,0,0,0,0
MP_mix_263,mlop,0,0,0,0,0
MP_mix_263,pythia,0,0,0,0,0
MP_mix_266,nopref,0,0,0,0,0
MP_mix_266,spp,0,0,0,0,0
MP_mix_266,bingo,0,0,0,0,0
MP_mix_266,mlop,0,0,0,0,0
MP_mix_266,pythia,0,0,0,0,0
MP_mix_273,nopref,0,0,0,0,0
MP_mix_273,spp,0,0,0,0,0
MP_mix_273,bingo,0,0,0,0,0
MP_mix_273,mlop,0,0,0,0,0
MP_mix_273,pythia,0,0,0,0,0
MP_mix_274,nopref,0,0,0,0,0
MP_mix_274,spp,0,0,0,0,0
MP_mix_274,bingo,0,0,0,0,0
MP_mix_274,mlop,0,0,0,0,0
MP_mix_274,pythia,0,0,0,0,0
MP_mix_275,nopref,0,0,0,0,0
MP_mix_275,spp,0,0,0,0,0
MP_mix_275,bingo,0,0,0,0,0
MP_mix_275,mlop,0,0,0,0,0
MP_mix_275,pythia,0,0,0,0,0
MP_mix_277,nopref,0,0,0,0,0
MP_mix_277,spp,0,0,0,0,0
MP_mix_277,bingo,0,0,0,0,0
MP_mix_277,mlop,0,0,0,0,0
MP_mix_277,pythia,0,0,0,0,0
MP_mix_278,nopref,0,0,0,0,0
MP_mix_278,spp,0,0,0,0,0
MP_mix_278,bingo,0,0,0,0,0
MP_mix_278,mlop,0,0,0,0,0
MP_mix_278,pythia,0,0,0,0,0
